3090383553,1,1273203862,1546037116,1046908828,2310564361,1281229232,1110731275,349654192,401319373,3343886604,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149443,145757,149155,1601936053,130686,0
3138564472,0,3354578258,1197199437,3787700104,4125437089,2213769720,1583166561,2994965775,2576660985,619063708,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,1951071442,145744,0
3138564472,1,3354578258,1197199437,3787700104,4125437089,2213769720,1583166561,2994965775,2576660985,619063708,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149389,145811,149101,3220294628,128753,0
3040881373,0,626240785,1939744254,3228385482,147092456,3509371132,3227446850,51352357,2056854939,1923909791,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,2827556501,142673,0
3040881373,1,626240785,1939744254,3228385482,147092456,3509371132,3227446850,51352357,2056854939,1923909791,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,150031,145169,149743,2265109691,126992,0
2911711562,0,1897444396,2423006720,3997394030,2857585383,3089494538,3945679015,3754384337,3177636791,1880642484,2936501199,649003300,19181315,4278658255,919535617,71614215,4009895135,1989083668,130818,2936500943,665780517,19246851,4278658511,936312832,71679751,4009895391,2005860885,65282,-516,-516,294912,295200,0,294912,4224134045,4294967295,0
2911711562,1,1897444396,2423006720,3997394030,2857585383,3089494538,3945679015,3754384337,3177636791,1880642484,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149715,145485,149427,1017689020,139198,0
4033527591,0,1398281643,2998152505,3871703051,2948556451,3463545619,159440843,458983716,3207185562,918009080,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,2306914263,145717,0
4033527591,1,1398281643,2998152505,3871703051,2948556451,3463545619,159440843,458983716,3207185562,918009080,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149730,145470,149442,3813558669,127915,0
3599195097,0,3861122061,1963219636,3349702797,3618134919,2604945501,3180738222,1642448480,1950999728,2249992088,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,295200,0,294912,2427435171,155755,0
3599195097,1,3861122061,1963219636,3349702797,3618134919,2604945501,3180738222,1642448480,1950999728,2249992088,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149373,145827,149085,1533846727,121037,0
3817453616,0,2478912153,3735156266,4179412167,3658308604,1197811768,517050493,3417399731,1830547235,110843379,1357345328,659611941,3777319139,15148336,925949952,3829743847,283256096,2003886613,3758096610,1358656048,659619109,4247081215,16459056,925957120,4165288187,285091104,2003893781,4227858686,-516,-516,294912,295200,0,294912,320149694,4294967295,0
3817453616,1,2478912153,3735156266,4179412167,3658308604,1197811768,517050493,3417399731,1830547235,110843379,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149509,145691,149221,1613594118,135349,0
4287993413,0,671766991,3879738995,1193669834,4203401866,1619708772,69965297,1272274908,2797680878,4147656077,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,-540,-540,294912,295200,0,294912,203711667,156431,0
4287993413,1,671766991,3879738995,1193669834,4203401866,1619708772,69965297,1272274908,2797680878,4147656077,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,-540,-540,294912,149719,145481,149431,1070378625,140896,0
