3064319432,0,5,837478223,1842740337,323404692,62149431,1350394648,4086178461,2571001816,389503565,2977405430,4294967274,3004994,4896,4608,4294967170,0,4608
3064319432,0,6,375878839,3567720221,121016117,513534311,1731213684,3961092285,2887729040,4220461464,3238463586,4294967204,5834306,9504,9216,4294967152,0,9216
3064319432,0,7,4135608620,3354838918,3129402284,3156509579,2402165685,714834078,380642035,504999398,4244224378,4294967240,11492930,18720,18432,4294967152,0,18432
3064319432,0,8,1459270166,3898560746,4006414340,4067123355,3876845719,1788298108,3695071936,2415193579,3371706281,4294967182,22810178,37152,36864,4294967142,0,36864
3064319432,0,9,859486931,1840504155,471670989,545211808,892460544,16617462,3962445311,3415014953,540655302,4294967140,45444674,74016,73728,4294967078,0,73728
3064319432,0,10,2901969357,3651993306,4275744508,4294499022,3436183551,4223320056,4026391263,2291138018,4292870141,4294966810,90713666,147744,147456,4294966756,0,147456
3064319432,0,11,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,181251650,295200,294912,4294966756,0,294912
3064319432,1,0,2012543382,802544355,33870983,2771874278,2957300435,3150902860,281917222,1115895669,1202448979,4294967272,175682,288,0,4294967272,0,0
3064319432,1,1,2172009583,1001936138,4044987465,131259251,1741912571,2731880110,2732658754,3364960787,317631314,4294967250,352514,576,288,4294967238,0,288
3064319432,1,2,1841282991,856956730,1970901839,3781647058,3208477241,1317478383,409544150,2407562773,66975506,4294967180,527498,808,576,4294967180,56,520
3064319432,1,3,2986773906,4000389373,4052840690,1937125835,1039219713,3794648187,2285605951,394266070,3251010883,4294967186,877202,1264,1152,4294967168,176,976
3064319432,1,4,3722007355,661120423,4172041587,681566128,1965660147,856100816,2444589955,1190064662,541007842,4294967182,1576643,2177,2304,4294967150,415,1889
3064319432,1,5,3082311409,3048075477,4066590584,1805681747,3483434168,2610966778,4024551105,434261429,2265703217,4294967208,2974040,3958,4608,4294967142,938,3670
3064319432,1,6,2968556440,2943745228,3190101202,504940078,3408805368,4279729334,485562128,3648058026,9976050,4294967116,5769329,7535,9216,4294967116,1969,7247
3064319432,1,7,1892120067,3744464343,2093396987,3891698767,956218043,1695769190,1600254497,4215057423,3205106494,4294967196,11353571,14497,18432,4294967074,4223,14209
3064319432,1,8,3672574350,3646152746,106382114,2020171528,2116609659,11847791,1846537404,1883704858,4238283086,4294967134,22522088,28422,36864,4294967074,8730,28134
3064319432,1,9,3568340008,1591000926,3344948321,14364974,3372023612,3265569016,3904947932,2419126006,65996289,4294967098,44803748,54594,73728,4294966982,19422,54306
3064319432,1,10,2952302031,3673161434,4275743740,4160281291,3369074687,4223320056,4026391247,2307915242,4294967293,4294966808,88868405,91827,147456,4294966756,55917,91539
3064319432,1,11,2952302031,3635412698,4275744764,4294499023,3369074687,4223320056,4026391263,2291138026,4294967293,4294966756,176451635,149745,294912,4294966756,145455,149457
2979770606,0,0,834857588,380601666,4232974221,3943721396,617960532,2880622043,2034613013,3123221886,2262434984,6,175682,288,0,6,0,0
2979770606,0,1,644975070,1025847946,364735740,871794253,1956291488,198302599,1932252379,1911786095,3253086720,4294967236,352514,576,288,4294967232,0,288
2979770606,0,2,4058263923,2839643281,3268593998,337745029,4135596284,2788608993,1920647728,2476540265,4070685123,4294967266,529346,864,576,4294967232,0,576
2979770606,0,3,1007960633,968372406,221327914,594684218,3044536194,4158504484,2184264910,1197060322,2275956087,4294967238,883010,1440,1152,4294967196,0,1152
2979770606,0,4,3338534121,980684218,3172228637,203063902,2985183248,64146240,4048807082,1423787133,2161827610,4294967240,1590338,2592,2304,4294967196,0,2304
2979770606,0,5,2404673299,76222900,1034311040,3434797996,1960592346,1378100475,3711017087,4052120276,3213949892,4294967252,3004994,4896,4608,4294967186,0,4608
2979770606,0,6,67078725,3659032634,70068510,918036286,544447361,3252824962,2342445591,3804270162,3445553283,4294967244,5834306,9504,9216,4294967166,0,9216
2979770606,0,7,1359015117,1372954433,852612822,3311118140,820989059,2487223075,3106104499,1902338898,3879074053,4294967214,11492930,18720,18432,4294967158,0,18432
2979770606,0,8,1575284780,2051618606,1018778005,1901249635,2547517152,3041001015,2998805905,110311511,1420877077,4294967216,22810178,37152,36864,4294967148,0,36864
2979770606,0,9,1449598519,3641729482,3365740921,1888181280,772866064,373639425,208922029,2520834771,139339737,4294967144,45444674,74016,73728,4294967052,0,73728
2979770606,0,10,1342665328,659554597,19222531,468272,925892608,71647239,469902636,2003763733,16130,4294966786,90713666,147744,147456,4294966762,0,147456
2979770606,0,11,1342665264,659554597,19222531,468272,925892608,71647239,268576032,2003829269,2,4294966756,181251650,295200,294912,4294966756,0,294912
